"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Afternoon workout 💪","5 Dec 2025, 15:17","5 Dec 2025, 16:21","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",70,4,,,
"Afternoon workout 💪","5 Dec 2025, 15:17","5 Dec 2025, 16:21","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",63,6,,,
"Afternoon workout 💪","5 Dec 2025, 15:17","5 Dec 2025, 16:21","","Bent Over Row (Barbell)",,"",0,"normal",20,8,,,
"Afternoon workout 💪","5 Dec 2025, 15:17","5 Dec 2025, 16:21","","Bent Over Row (Barbell)",,"",1,"normal",30,4,,,
"Afternoon workout 💪","5 Dec 2025, 15:17","5 Dec 2025, 16:21","","Bent Over Row (Barbell)",,"",2,"normal",25,8,,,
"Afternoon workout 💪","5 Dec 2025, 15:17","5 Dec 2025, 16:21","","Lat Pullover",,"",0,"normal",20,10,,,
"Afternoon workout 💪","5 Dec 2025, 15:17","5 Dec 2025, 16:21","","Lat Pullover",,"",1,"normal",20,8,,,
"Afternoon workout 💪","5 Dec 2025, 15:17","5 Dec 2025, 16:21","","Lat Pullover",,"",2,"normal",20,8,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Preacher Curl (Dumbbell)",,"",0,"normal",15,10,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Preacher Curl (Dumbbell)",,"",1,"normal",15,10,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Preacher Curl (Dumbbell)",,"",2,"normal",17.5,4,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Preacher Curl (Barbell)",,"",0,"normal",30,6,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Preacher Curl (Barbell)",,"",1,"normal",30,4,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Preacher Curl (Barbell)",,"",2,"normal",30,4,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Shrug (Dumbbell)",,"",0,"normal",25,10,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Shrug (Dumbbell)",,"",1,"normal",25,10,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Shrug (Dumbbell)",,"",2,"normal",25,10,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Shrug (Smith Machine)",,"",0,"normal",50,8,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Shrug (Smith Machine)",,"",1,"normal",60,8,,,
"Afternoon workout 💪","4 Dec 2025, 17:54","4 Dec 2025, 18:33","","Shrug (Smith Machine)",,"",2,"normal",70,8,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Lateral Raise (Cable)",,"",0,"normal",5,10,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Lateral Raise (Cable)",,"",1,"normal",7,5,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Lateral Raise (Cable)",,"",2,"normal",5,10,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Overhead Press (Smith Machine)",,"",0,"warmup",40,6,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Overhead Press (Smith Machine)",,"",1,"warmup",60,6,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Overhead Press (Smith Machine)",,"",2,"normal",70,6,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Overhead Press (Smith Machine)",,"",3,"normal",75,4,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Overhead Press (Smith Machine)",,"",4,"normal",75,4,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Lateral Raise (Dumbbell)",,"",0,"normal",10,8,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Lateral Raise (Dumbbell)",,"",1,"normal",10,8,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Lateral Raise (Dumbbell)",,"",2,"normal",10,7,,,
"Afternoon workout 💪","3 Dec 2025, 17:43","3 Dec 2025, 18:30","","Lateral Raise (Dumbbell)",,"",3,"normal",10,8,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",11.3,10,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",13.6,6,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",13.6,6,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",11.3,6,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Triceps Pushdown",,"",0,"normal",20,10,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Triceps Pushdown",,"",1,"normal",20,8,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Triceps Pushdown",,"",2,"normal",20,8,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Overhead Triceps Extension (Cable)",,"",0,"normal",18,8,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Overhead Triceps Extension (Cable)",,"",1,"normal",18,8,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Overhead Triceps Extension (Cable)",,"",2,"normal",18,8,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Triceps Extension (Dumbbell)",,"",0,"normal",10,8,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Triceps Extension (Dumbbell)",,"",1,"normal",10,8,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Triceps Extension (Dumbbell)",,"",2,"normal",10,8,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",59,8,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",59,8,,,
"Afternoon workout 💪","2 Dec 2025, 17:32","2 Dec 2025, 18:18","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",59,8,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Lat Pulldown - Close Grip (Cable)",,"",0,"warmup",36,6,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",63,8,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",63,8,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Lat Pullover",,"",0,"normal",20,8,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Lat Pullover",,"",1,"normal",20,8,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Lat Pullover",,"",2,"normal",20,8,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Bent Over Row (Barbell)",,"",0,"normal",20,8,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Bent Over Row (Barbell)",,"",1,"normal",25,8,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Bent Over Row (Barbell)",,"",2,"normal",30,5,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Lying Leg Raise",,"Last set is flag attempt",0,"normal",,12,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Lying Leg Raise",,"Last set is flag attempt",1,"normal",,12,,,
"Afternoon workout 💪","1 Dec 2025, 14:57","1 Dec 2025, 15:52","","Lying Leg Raise",,"Last set is flag attempt",2,"normal",,8,,,
"Afternoon workout 💪","29 Nov 2025, 15:13","29 Nov 2025, 15:59","","Incline Bench Press (Smith Machine)",,"",0,"warmup",40,6,,,
"Afternoon workout 💪","29 Nov 2025, 15:13","29 Nov 2025, 15:59","","Incline Bench Press (Smith Machine)",,"",1,"warmup",60,6,,,
"Afternoon workout 💪","29 Nov 2025, 15:13","29 Nov 2025, 15:59","","Incline Bench Press (Smith Machine)",,"",2,"normal",70,6,,,
"Afternoon workout 💪","29 Nov 2025, 15:13","29 Nov 2025, 15:59","","Incline Bench Press (Smith Machine)",,"",3,"normal",80,6,,,
"Afternoon workout 💪","29 Nov 2025, 15:13","29 Nov 2025, 15:59","","Incline Bench Press (Smith Machine)",,"",4,"normal",85,3,,,
"Afternoon workout 💪","29 Nov 2025, 15:13","29 Nov 2025, 15:59","","Incline Bench Press (Smith Machine)",,"",5,"normal",80,5,,,
"Afternoon workout 💪","29 Nov 2025, 15:13","29 Nov 2025, 15:59","","Incline Bench Press (Smith Machine)",,"",6,"normal",75,5,,,
"Afternoon workout 💪","29 Nov 2025, 15:13","29 Nov 2025, 15:59","","Bench Press (Smith Machine)",,"",0,"normal",75,8,,,
"Afternoon workout 💪","29 Nov 2025, 15:13","29 Nov 2025, 15:59","","Bench Press (Smith Machine)",,"",1,"normal",80,6,,,
"Afternoon workout 💪","29 Nov 2025, 15:13","29 Nov 2025, 15:59","","Chest Press (Machine)",,"",0,"normal",22,7,,,
